GeneNames	Score
CYTIP	7.29453267090583e-07
ECT2	7.26964198566049e-07
PRKCQ	7.24194657404189e-07
POC1A	7.22915009590367e-07
PACSIN1	7.20902939144724e-07
ATP1B3	7.19052783792145e-07
PSMC3	7.18529865374707e-07
IDUA	7.16736170012752e-07
SPECC1L	7.1341489601655e-07
IQGAP1	7.124132040679e-07
SMAD4	7.10197195569346e-07
UBE2N	7.08094591324612e-07
PRKACG	7.07218637425636e-07
PLCB3	7.06736050246263e-07
ERCC6L	7.0654285937383e-07
F13B	7.06417505430254e-07
GZMA	7.04634557010888e-07
PLA2G5	7.03226040057771e-07
MAPK8IP1	7.03119634322486e-07
FST	7.01806460845382e-07
PACSIN3	6.99653957721798e-07
HPS6	6.96645662421112e-07
DNMT3B	6.96472234881267e-07
ALMS1	6.96009946873165e-07
PSTPIP1	6.95013687977365e-07
CDC25C	6.93336240054789e-07
SEMA4D	6.93022876649128e-07
SORBS1	6.91337476172711e-07
FCN1	6.91121841937228e-07
CXCR2	6.90975640199728e-07
MMP9	6.90446976619954e-07
CXCR3	6.90277870203803e-07
LAMTOR2	6.90226918877252e-07
PRF1	6.90150846051519e-07
NR3C2	6.89275246025054e-07
RAB8A	6.85305134921675e-07
RIPK3	6.84932364398795e-07
ANLN	6.84360130305538e-07
TAGLN	6.80872584124268e-07
PTPRB	6.79237383366435e-07
AIMP2	6.79153033327575e-07
CMA1	6.78789134587663e-07
RBL1	6.78715527250674e-07
IRF1	6.78536393949271e-07
XRCC6	6.76899142573284e-07
PIP5K1B	6.75859875866823e-07
TMEM253	6.74435089126494e-07
CCNA2	6.72782235024573e-07
CFHR1	6.70329898459394e-07
GRN	6.68874705337973e-07
TBXA2R	6.68265799622131e-07
RASSF5	6.67053338744345e-07
VPS13B	6.66502797318766e-07
PSMC5	6.6560494568794e-07
TSC2	6.64335886945285e-07
STIM1	6.63376286050496e-07
TSPOAP1	6.63065537401124e-07
STAM	6.61491896079477e-07
DLEC1	6.58548195401412e-07
MATK	6.58436921222754e-07
EIF4G1	6.58073321558903e-07
NSD1	6.57437724109743e-07
PSEN1	6.57070768803772e-07
ARRB1	6.56583340226663e-07
ACTN4	6.56101663631934e-07
NME4	6.5561751634939e-07
PQBP1	6.54970694178436e-07
PSMD14	6.54285606632305e-07
STK11	6.52889552783353e-07
SOCS6	6.51568810321039e-07
IL12RB2	6.50725091830845e-07
PLCD3	6.50660834790066e-07
PTGES3	6.50637550002439e-07
ATP1A1	6.49401330555885e-07
PRKG1	6.49069772532266e-07
PPP1CA	6.44296201894863e-07
IKZF3	6.43577107865004e-07
ZNHIT3	6.43217248242523e-07
PAFAH1B1	6.42720206114295e-07
CHST3	6.42436747550387e-07
EHMT1	6.41660670341792e-07
PLCD4	6.40002555744838e-07
ARHGAP9	6.39275753554775e-07
GRIN2B	6.37790050315719e-07
CXCL8	6.367139788369e-07
GNA15	6.35475446149583e-07
EPHB2	6.3503940907885e-07
DIAPH2	6.33836825447417e-07
IGFBP7	6.33831847286137e-07
NCF4	6.33366043285352e-07
CD22	6.33149001122187e-07
SLC24A4	6.33073059185137e-07
PRKCG	6.32268381039513e-07
MALT1	6.31470026151802e-07
FGFR1OP	6.31046232537337e-07
TUBG1	6.30313055493484e-07
PSMB7	6.29703259045424e-07
CTSK	6.29626997719174e-07
STAM2	6.268608011518e-07
SHKBP1	6.26334787134951e-07
NCF2	6.26105857360438e-07
CASP1	6.24985777867474e-07
EGR1	6.23169821997716e-07
CDK2	6.22942109967733e-07
RPTOR	6.224864342705e-07
IL2	6.2186454275566e-07
B3GAT3	6.20768116833374e-07
BUB1B	6.19042801755869e-07
PTGER3	6.18395370208043e-07
HDAC3	6.1795820171887e-07
HLA-G	6.17832212806572e-07
CISH	6.17145971556082e-07
GNGT2	6.16491857549069e-07
NR4A1	6.15666762842417e-07
PTDSS1	6.14698869122898e-07
HDAC1	6.143877545512e-07
PRKCA	6.13254972414651e-07
PTPN13	6.13196609541899e-07
KPNA2	6.10948802197585e-07
SF3B4	6.09124258184807e-07
MYLK	6.08907834621453e-07
MAP3K5	6.06818958278942e-07
SH3GL3	6.06715217437195e-07
XYLT2	6.06712917399979e-07
FXYD1	6.06700436256958e-07
ATXN1	6.06300747178039e-07
SMARCA4	6.06201686628371e-07
ITSN2	6.06080385700192e-07
TIGIT	6.04910514070011e-07
ERCC8	6.04210564186256e-07
RAMP3	6.03681408146064e-07
PTK7	6.03212738641302e-07
PTPN2	6.0270760927072e-07
SLC9A3R1	6.02493113868705e-07
E2F2	6.02072189147093e-07
HDAC6	6.01837920910814e-07
ARHGAP27	5.99946956306987e-07
NPHP1	5.99528203204181e-07
PLCB1	5.97682082235653e-07
NTF3	5.94884064462027e-07
SC5D	5.92487260959967e-07
NTF4	5.92021844874327e-07
IARS	5.9162382459102e-07
ZFPM2	5.91177371996015e-07
P4HB	5.89760832332438e-07
EDN3	5.89049110662264e-07
IGF2R	5.88982052356575e-07
ZBTB16	5.88750689732766e-07
SMARCD1	5.88074142925353e-07
ELMO1	5.87203990868033e-07
UBB	5.87033289509575e-07
PARP1	5.86948360952172e-07
MDM2	5.86350787205391e-07
NEDD4	5.85316639403091e-07
LAS1L	5.85305422362658e-07
SH3GLB2	5.8516929989367e-07
KCNJ5	5.84443571893471e-07
CCBE1	5.83290076434819e-07
PBK	5.82571794885618e-07
SHCBP1	5.82494825220285e-07
PIGT	5.8214187140978e-07
DMPK	5.80013376426657e-07
PTF1A	5.79851272109807e-07
ERCC4	5.7958254409933e-07
THOC6	5.78278950026766e-07
APBB1IP	5.77925762713509e-07
DLG2	5.77596168626784e-07
PLA2G7	5.77016225195242e-07
USP14	5.75867366255632e-07
EZH2	5.75524970092195e-07
HAX1	5.73659654608527e-07
HSP90AB1	5.73463858544969e-07
CDC6	5.73074229763416e-07
JAG1	5.72885310449933e-07
TNFRSF1A	5.71864580887133e-07
HLA-A	5.70879377211983e-07
C2	5.69682849737648e-07
CACNA1A	5.68631531133969e-07
SLC29A3	5.67629609717401e-07
PSMB5	5.67138159172879e-07
DGCR6	5.66742978594229e-07
CDC25A	5.66356879933644e-07
CIT	5.65537285999557e-07
TTF2	5.65413394224956e-07
COL14A1	5.64323490846365e-07
TBX21	5.64144164215167e-07
BGN	5.64118636236594e-07
NOS3	5.63278120879511e-07
SRMS	5.63272211922642e-07
GATA2	5.63130035056524e-07
STUB1	5.62932756469016e-07
CD44	5.62908882911697e-07
GNG12	5.60933577157543e-07
HCLS1	5.60690023977394e-07
FAM217A	5.59884478122635e-07
SH3GL1	5.59502601549699e-07
TIMM44	5.58251681346276e-07
CALR	5.56267188337969e-07
GNAS	5.56226905979705e-07
ATP7A	5.54593776030426e-07
TUBA1C	5.54433813012398e-07
EDNRA	5.54264582624876e-07
AP2A2	5.5343185265273e-07
RACK1	5.53232328710071e-07
RNF113A	5.53225455672301e-07
ALG12	5.51680315556962e-07
PIGA	5.50484013469911e-07
KCNH1	5.49727986048074e-07
AFF4	5.4929842847979e-07
CFP	5.48267914076195e-07
CYP24A1	5.47511921470977e-07
AGL	5.47430424061236e-07
DLX5	5.46886816325044e-07
GNA11	5.4677037985003e-07
NBN	5.45529206609024e-07
SRCAP	5.43006847185676e-07
CHEK1	5.42510142525765e-07
FCGR3B	5.42408220691054e-07
NEO1	5.42157907209284e-07
STRADA	5.41605030155757e-07
ADRB2	5.41304777727405e-07
TSC22D3	5.41252502057344e-07
DLG3	5.40154906841896e-07
PPFIA2	5.39685771733116e-07
PTPRZ1	5.39664473212319e-07
MSN	5.39371484305221e-07
RPSA	5.38852416401636e-07
CUL1	5.38309639331737e-07
CKMT2	5.37946119043581e-07
FKBP14	5.37220958898189e-07
SLC17A5	5.36206391512577e-07
UBA52	5.35646808150282e-07
SULT2A1	5.35345629452927e-07
IL24	5.35169623108234e-07
RUFY2	5.34701774349724e-07
RAB1B	5.34639176600215e-07
TLR2	5.34220920833882e-07
ENAH	5.32444827253465e-07
MAPK9	5.31568961553329e-07
PARD6A	5.30961070516381e-07
RBCK1	5.30900089306841e-07
LDB1	5.30734055899333e-07
BAIAP2	5.30166399572844e-07
HLA-DPB1	5.28300445149768e-07
CCR4	5.28024099928427e-07
LPAR6	5.27799781263714e-07
HOXC8	5.26951956949064e-07
TFAP2A	5.26721858755694e-07
HEXB	5.26674293980406e-07
SKAP1	5.25973414607928e-07
RAB13	5.2595272538681e-07
ARHGEF15	5.25751886489135e-07
SRGAP1	5.25603505692326e-07
ICAM1	5.24285111292473e-07
RAD51	5.24235471345377e-07
CFHR3	5.24133009787897e-07
MAFA	5.22169797865069e-07
CD36	5.22011730623155e-07
ARPC2	5.21568972381875e-07
CDKN1B	5.20890667901706e-07
PSME2	5.19448203350443e-07
PIN1	5.19409483219492e-07
SCARF2	5.18587538500425e-07
IL17RC	5.17976255817661e-07
MAP3K7	5.17930678987173e-07
EPHB3	5.17685611537791e-07
IL10	5.17223654993777e-07
ITGA8	5.16801108955242e-07
EPN2	5.16048250693576e-07
UCHL5	5.14074580268203e-07
DUSP1	5.1397504158463e-07
H2AFX	5.13435338227881e-07
EPHA7	5.13122186536847e-07
ARPC1B	5.11809475975966e-07
JAM2	5.11153232599318e-07
ZC3HC1	5.11053320111463e-07
WRN	5.10626319195029e-07
ARHGDIB	5.10196786949825e-07
TTC8	5.09959154084988e-07
L1CAM	5.09914031225633e-07
PTPRG	5.09646528438105e-07
ACTN1	5.08176791510954e-07
SHE	5.07891406972097e-07
CSNK2B	5.07788098543455e-07
ERCC6	5.07413236647408e-07
DOK6	5.0717220635221e-07
TMF1	5.06871549451684e-07
POLR2G	5.06602638040417e-07
NECTIN1	5.05599735583596e-07
RAB31	5.05388194886735e-07
PARVG	5.04347511421492e-07
PAK1	5.03945540008132e-07
IL13RA2	5.03717220526989e-07
NME1-NME2	5.02426526419401e-07
CCL21	5.02159377227398e-07
SMAD2	5.01906850086419e-07
VEGFC	5.01470916236676e-07
NCL	4.99995445487144e-07
IRAK2	4.98071794971372e-07
SLC9A9	4.97804799008216e-07
GNB5	4.93429828331422e-07
PHF11	4.93282221814153e-07
BMP1	4.92499369683525e-07
DCHS1	4.89974946126274e-07
KIR2DL3	4.89541511032604e-07
SETBP1	4.89338565601915e-07
CD209	4.88124381711838e-07
ARHGDIA	4.87888148614884e-07
YY1	4.87797882797367e-07
DCAF12L1	4.86144797769442e-07
NAA16	4.86144797769442e-07
NEUROD1	4.86119005104988e-07
COPB1	4.86039844822168e-07
BRIP1	4.85889507664286e-07
PSMA4	4.8357829118288e-07
RAB3GAP2	4.82997264301849e-07
SH2B1	4.82943507490178e-07
FOXM1	4.81772348833906e-07
ZBTB24	4.81559839529814e-07
TP63	4.81553561696001e-07
HMGA1	4.80684213946247e-07
POLE	4.80040093304093e-07
POLD2	4.78836599845994e-07
DIAPH1	4.78559739036635e-07
ADA	4.78274845899295e-07
MUTYH	4.77983816338358e-07
KDM1A	4.76712964076237e-07
CDKAL1	4.75844089246087e-07
SLX1B	4.75589064995626e-07
BUB1	4.743385297977e-07
TOPBP1	4.7422190064163e-07
DOK5	4.74041780282281e-07
CCL18	4.73606260875351e-07
GIT1	4.73006466411598e-07
SNW1	4.72390521775963e-07
NRXN1	4.72174273372691e-07
TEKT4P2	4.71241949977457e-07
MEN1	4.71037340365495e-07
PTGIR	4.70177251690129e-07
TAL1	4.69651797650224e-07
ATP6V0A2	4.6877547635288e-07
DNAJA3	4.68393827442056e-07
KLK4	4.67691229149783e-07
EPS15	4.67007907295955e-07
MMP7	4.65761939468652e-07
CSNK2A1	4.64122979722732e-07
ARAP1	4.62939065794811e-07
NOBOX	4.62699226326328e-07
PSMA6	4.62519375669618e-07
OFD1	4.60937402290397e-07
MT-CO1	4.60932537039171e-07
LGALS3	4.60534629832361e-07
SPN	4.60384662007745e-07
GNG5	4.58422313905277e-07
MAP4K2	4.57805702649208e-07
GNA12	4.57634903124053e-07
PHF6	4.57412979515973e-07
PYGM	4.5737716246309e-07
ENPP1	4.57017548357539e-07
SIRPA	4.5606792764018e-07
PAK3	4.55824292795768e-07
ATP1A4	4.55035901098485e-07
PRSS56	4.54765907273289e-07
PPP2R5D	4.54706825671212e-07
SOCS7	4.54139613887319e-07
SNAI2	4.54100239139453e-07
TACR1	4.53923024039396e-07
DAP3	4.53553546142662e-07
STAT6	4.52796131930287e-07
BARD1	4.51296085058559e-07
RGL4	4.51029095923364e-07
TSC1	4.50451144974759e-07
EDNRB	4.50194821100359e-07
HK3	4.49622628379092e-07
ACKR1	4.49084982705197e-07
ASAP2	4.47648666279533e-07
SPTB	4.47156625344614e-07
ACVRL1	4.4687939957308e-07
TRIM28	4.4637931347257e-07
ITGA3	4.46287813752277e-07
SPHK2	4.46043314593697e-07
CASP2	4.44064998167622e-07
GCGR	4.43814416687535e-07
GNG2	4.43416995006085e-07
CD8B	4.43394080916356e-07
CLEC7A	4.43182919843327e-07
SEC24D	4.42972798795988e-07
CKS1B	4.42157547926814e-07
ICAM2	4.41938435995096e-07
LILRB5	4.41058239855205e-07
MAPK14	4.40602175122103e-07
ABI2	4.4040853944634e-07
GRIN2A	4.40371889228091e-07
HSPB1	4.39426504290915e-07
MEOX1	4.38907340401418e-07
SLC2A2	4.38445180028537e-07
HMMR	4.38217423454027e-07
HMGB1	4.38076101734526e-07
SPRY2	4.37936725913651e-07
ARHGEF7	4.37883281732623e-07
DLGAP1	4.37579738396023e-07
MAP3K2	4.3612045442915e-07
XRCC3	4.35685090635278e-07
FADD	4.34846152663058e-07
BNIPL	4.34517723999417e-07
CDK6	4.34387096977683e-07
RAB3A	4.34313471279122e-07
MSX1	4.32815535620595e-07
JAGN1	4.32751756733433e-07
FRS3	4.32258482403341e-07
SHOC2	4.3163428708674e-07
SCRIB	4.31547282091961e-07
CD244	4.30413661327519e-07
MAP3K3	4.30368727395752e-07
RAB14	4.29467748368408e-07
HNRNPK	4.29346409960022e-07
CYCS	4.27973332994946e-07
PLA2G2D	4.27674736517326e-07
PFKFB2	4.27403138072992e-07
ITGA9	4.27275131508341e-07
FGD2	4.26934188354267e-07
POLR2F	4.26748166713719e-07
RPS6KB2	4.26014488123412e-07
KLRC1	4.25922994866395e-07
TNFRSF4	4.25593232499808e-07
NOTCH4	4.25543870817282e-07
COL17A1	4.24785645884272e-07
LSM7	4.23717582223373e-07
MTCL1	4.23654477840451e-07
HMBS	4.23468603858062e-07
SUMO2	4.23292650446315e-07
MTNR1B	4.23234475424368e-07
MNDA	4.22967702514953e-07
ACTG2	4.22906440434723e-07
ANKRD50	4.22901008339005e-07
RASGRP3	4.21689005142885e-07
FOXO1	4.21572588607958e-07
PSMC2	4.21228062285221e-07
PTPRM	4.21133215355777e-07
EPHB1	4.21037633295771e-07
ASS1	4.208553632537e-07
NCKAP1L	4.20270220635142e-07
MSX2	4.20097272130005e-07
RB1CC1	4.20063178183598e-07
RGS2	4.19639905546128e-07
SNX9	4.19113900837181e-07
TGFBR2	4.18539177815091e-07
HLA-DRA	4.18528157232904e-07
MYD88	4.18351518200909e-07
GRIN1	4.18255003172959e-07
MAPRE1	4.18006909353991e-07
FLRT2	4.17982493873696e-07
MYO15A	4.17648115993817e-07
RASGRF1	4.17429265793541e-07
TGFB1	4.16837210297216e-07
EPS15L1	4.16517596411969e-07
F5	4.16343298672558e-07
RANBP9	4.16332465653486e-07
FGA	4.15505676969312e-07
DGKZ	4.15311368025071e-07
SLC16A12	4.15180637473156e-07
PRPF40A	4.15174450729527e-07
TBK1	4.1317503395546e-07
UBE2K	4.12626431110769e-07
DNMBP	4.12332784444523e-07
RGS1	4.11148252981795e-07
CLCN5	4.10752748590772e-07
CYP2A6	4.10474950307126e-07
TCERG1	4.10105062887071e-07
SDHB	4.0977867977307e-07
WNT5A	4.09619504074358e-07
PPP2R5E	4.09323071105227e-07
MINPP1	4.09217570503927e-07
SPHK1	4.09127608380091e-07
PSMB2	4.08935025755012e-07
PIAS4	4.07351085867176e-07
HSPA5	4.07132052086949e-07
ARPC3	4.06383973307944e-07
ADRM1	4.05978462114853e-07
POM121	4.05867733175904e-07
PTH1R	4.04601859910788e-07
PDGFRL	4.04520728457289e-07
YWHAB	4.03795378516196e-07
SLC6A1	4.0344770841528e-07
DLG4	4.03359841719936e-07
PHB	4.03267903883488e-07
IL21	4.03039985047205e-07
WASF1	4.02959022244021e-07
RASGRP2	4.02580517946123e-07
ITGAX	4.02474805636859e-07
VCAN	4.02337754261879e-07
AIP	4.01268942466421e-07
PPP1R3A	4.00557368741339e-07
RHOU	4.00221716627789e-07
GRK2	4.00065602480657e-07
SPINK1	3.99749870537887e-07
NCBP1	3.98987930788329e-07
MAP3K8	3.9873633003274e-07
IRF3	3.98453118897249e-07
KLRC4	3.9768737055612e-07
IDH1	3.9690895540986e-07
MED12	3.96872739623653e-07
RBL2	3.96462975244484e-07
COQ9	3.9636978843018e-07
GABARAP	3.95904840706081e-07
TNS3	3.95869307716693e-07
BAD	3.95847779095499e-07
TRAIP	3.94740798287574e-07
PLEC	3.94225715363591e-07
CCT3	3.9388642149619e-07
ELAVL1	3.93151874286488e-07
AOX1	3.92478007712046e-07
RIPK1	3.91947395635441e-07
ASAP1	3.9170950131667e-07
XCL2	3.90871933075702e-07
ABI3	3.90840575689041e-07
F2	3.90824683707952e-07
PARD6G	3.90254448557043e-07
KCND3	3.88975741081246e-07
SMARCE1	3.87631667472008e-07
CCL4	3.87471663278508e-07
TOP1	3.86758798683153e-07
SLC22A18	3.86074084358943e-07
UBE2S	3.86019339235618e-07
IL1RN	3.85642536951021e-07
NOS2	3.85043602336678e-07
ACP1	3.83755759622517e-07
PDPN	3.83689512469003e-07
ARHGEF5	3.8344507160202e-07
CDC23	3.82929391951457e-07
GJB3	3.8255155512531e-07
LILRB1	3.82022400881244e-07
PICALM	3.8189195105036e-07
VAC14	3.81743591962455e-07
DHX9	3.81307680510433e-07
AURKB	3.80907388296695e-07
EXOSC5	3.80896246543995e-07
KL	3.80776217994331e-07
ROCK2	3.79907618895566e-07
SPI1	3.79480287113379e-07
TSG101	3.79323014586876e-07
PAK4	3.79046675575001e-07
SMAD7	3.77554990291645e-07
LDLRAP1	3.76818313252724e-07
TFDP1	3.76748486917242e-07
NOTCH1	3.76580187800599e-07
COL6A1	3.75782382387854e-07
AP1B1	3.75637244190766e-07
UBE2T	3.74962304743968e-07
GNG11	3.74946973245785e-07
CKS2	3.74238060539905e-07
RAB1A	3.73935752801679e-07
RARS	3.7372790772442e-07
MAN2B1	3.72947049260701e-07
KPNB1	3.72701576467848e-07
IMPAD1	3.71570654348501e-07
GLIS3	3.71054978802273e-07
EIF4EBP1	3.7047155693491e-07
HLA-B	3.69912064730998e-07
ITPK1	3.69149834731824e-07
SEPT9	3.68288591609232e-07
FBN1	3.68133579256084e-07
KAT2A	3.67578769751237e-07
SUV39H1	3.67515910466475e-07
MED25	3.67422473090815e-07
SPTA1	3.67394683417253e-07
CALM2	3.67223575267748e-07
MAP3K4	3.6705803390375e-07
TXNDC5	3.66776923777828e-07
RARRES3	3.66138169330051e-07
PARP2	3.65622430514053e-07
TNFSF13B	3.65267454617937e-07
EDAR	3.6517907423866e-07
PDLIM7	3.64531964761769e-07
PRDX3	3.64253980530356e-07
MST1R	3.62903391479435e-07
CXCL1	3.6286934279848e-07
CD274	3.62701971557015e-07
CR2	3.62186427100332e-07
MSR1	3.61384493577155e-07
SAT1	3.61225650209582e-07
PSMD1	3.61217089855924e-07
SOCS4	3.59839708824561e-07
CDC20	3.58925991534557e-07
CXCL13	3.58852084285366e-07
PDIA3	3.58649019980479e-07
LILRB2	3.58451301541017e-07
HIPK3	3.58447573250283e-07
PABPC1	3.58158930251418e-07
PARD6B	3.577788162559e-07
UBE2V1	3.57264679143988e-07
TNFRSF14	3.56005249369181e-07
CREB3	3.54871042177985e-07
AJUBA	3.53965093850762e-07
NCKIPSD	3.53824898879889e-07
UNC119	3.53616213452093e-07
CHTF18	3.53150058743276e-07
TLR8	3.52760289964853e-07
COL2A1	3.51616133394865e-07
CLSPN	3.51420094587509e-07
FABP4	3.51372223596234e-07
CCNE1	3.51203260215195e-07
ZHX2	3.51201292192473e-07
A1BG	3.50724782095425e-07
CAPN2	3.49957652600111e-07
CHML	3.49607040910623e-07
COPS3	3.49600522121882e-07
ADRA2A	3.49140100429107e-07
TIRAP	3.49036373732249e-07
IRF9	3.48820829244064e-07
RUVBL1	3.47910138475761e-07
ITGB7	3.47885446279822e-07
CCNE2	3.4735239846009e-07
SPDL1	3.47076392634094e-07
NFKBIB	3.46542737390512e-07
PAFAH1B3	3.46517578438098e-07
XRCC5	3.45727036636735e-07
IGFALS	3.44627465180131e-07
PRDX1	3.4330994789099e-07
PPP1CC	3.43223841295568e-07
HNF1B	3.43105409979258e-07
PRNP	3.42465963251715e-07
SKP2	3.42433865105972e-07
EXOSC4	3.418180188006e-07
UBQLN1	3.41345282503373e-07
APOE	3.41102376003755e-07
RUNX2	3.40898438877046e-07
PTPRE	3.40257984031671e-07
ACTR2	3.39857350377883e-07
CSF1	3.39630626632713e-07
CENPE	3.39560519060838e-07
RYR1	3.39513183373956e-07
FGD3	3.390348961783e-07
SERPING1	3.38977773112632e-07
KAT5	3.38961585571267e-07
UMPS	3.38883809597302e-07
GNG4	3.38810924579611e-07
HIP1	3.38797156360511e-07
NEDD8	3.38571836694593e-07
PPP2R1A	3.3821509014091e-07
RETN	3.38185051944673e-07
CDCA5	3.37434915199032e-07
CEP152	3.37124838980209e-07
MAPK13	3.3711032213442e-07
GNGT1	3.34295051746868e-07
GJB4	3.33473424132373e-07
DKC1	3.33145119867035e-07
PPP5C	3.33124679331123e-07
GNG10	3.32547917694563e-07
DAXX	3.31989413223574e-07
SNAP25	3.31966485509818e-07
EPHA8	3.31802440567025e-07
IRAK3	3.31652292057395e-07
TUBB3	3.31412577120261e-07
PTPRK	3.31107771580296e-07
MYO6	3.30569352149862e-07
HGS	3.30226298032317e-07
WIPF2	3.30087187401319e-07
TNK2	3.30082676697234e-07
LBP	3.29521585666037e-07
ADSL	3.29310932766413e-07
PTRH2	3.28438137432778e-07
IRF8	3.28268373684745e-07
DOCK4	3.27586975050075e-07
BAP1	3.27099767266578e-07
RGS14	3.27021078250688e-07
MCM7	3.26651481465562e-07
SET	3.25095310546927e-07
ATG101	3.24764618606654e-07
SOCS5	3.23730930815769e-07
PFN1	3.23520746985333e-07
PSMB8	3.23516907376136e-07
SSTR4	3.23444827640652e-07
ARHGEF1	3.22821773039901e-07
WFS1	3.2274793484775e-07
TGFBR1	3.22100029008096e-07
NSUN2	3.22071057613684e-07
HSPB2	3.21501687736029e-07
RPLP0	3.21413049051001e-07
ACE	3.21255580784677e-07
EFEMP1	3.21253783994763e-07
EPRS	3.21248134275464e-07
AEBP1	3.21202942168236e-07
NCOA1	3.20974701785112e-07
ITGA10	3.20946004985826e-07
LRP8	3.20753738239196e-07
C1QA	3.20744440787205e-07
FSTL1	3.20674799988982e-07
MAD2L1	3.20604727195764e-07
CLEC4E	3.2025863803847e-07
PSMC1	3.20234928135237e-07
ARHGAP35	3.19973719279832e-07
CTDP1	3.19443194505993e-07
PPIA	3.18170475308556e-07
PER1	3.18056215731718e-07
COL5A1	3.1802200595565e-07
SMARCB1	3.17746506064627e-07
MASP1	3.17503219039255e-07
IGF2BP2	3.17156876415858e-07
UFD1L	3.16955745801232e-07
CTBP1	3.16321780885329e-07
CEBPA	3.16062030721329e-07
PRKCE	3.1600235248644e-07
GAREM1	3.15467245044414e-07
TFRC	3.15460943237233e-07
FXR2	3.1530517456942e-07
GCKR	3.15131285987043e-07
RAPGEF2	3.14677526873094e-07
CCT7	3.14541099931688e-07
CSNK1A1	3.13863251232876e-07
COL4A1	3.13548292907499e-07
LMNB1	3.13532528730282e-07
HINFP	3.13512568326439e-07
NUDT9	3.13475651998646e-07
COL6A3	3.13422887636092e-07
HNRNPC	3.1339026988376e-07
KCNA5	3.13275914530063e-07
GNG7	3.1323657056657e-07
RGS18	3.13035593620587e-07
LRP1	3.12906326129346e-07
IL6	3.12796562106956e-07
CADM3	3.12242448397745e-07
PDGFD	3.11827272451956e-07
NID2	3.11712616263262e-07
PTGER4	3.11509706488167e-07
SLC20A2	3.11302565253325e-07
DLC1	3.11182368968866e-07
PTTG1	3.11144126631716e-07
TBP	3.11023945709299e-07
NME2	3.10802230825779e-07
HAUS1	3.10791432093047e-07
CPS1	3.10786483686864e-07
MPO	3.10136216213086e-07
ORC6	3.09926828620916e-07
ACTR3	3.09833266974733e-07
C3	3.09420781786794e-07
CDC34	3.09142805513667e-07
SLC30A8	3.08251750288544e-07
CCT5	3.08014164991749e-07
FGD1	3.0801083883336e-07
MMP2	3.07325396188482e-07
CACNB3	3.06830280650054e-07
RAPGEF5	3.06570840340376e-07
SERPINA1	3.06289794418085e-07
PLEKHB1	3.06252368750664e-07
ODF2	3.05997322374059e-07
PRMT1	3.05611030229507e-07
PPP1R21	3.05455786740321e-07
FAT4	3.053533776386e-07
DNASE1L3	3.05147290353672e-07
FGFBP2	3.05052275053043e-07
EXOSC8	3.04886855099059e-07
TUBA3C	3.04810200585874e-07
CLIC5	3.04521141697462e-07
LILRA5	3.0448476277785e-07
BCAR3	3.04363787097267e-07
PTN	3.04284424072381e-07
WHSC1	3.04240172822059e-07
CDT1	3.04033542855617e-07
AP2B1	3.04008195038137e-07
CD3EAP	3.03935488187833e-07
NUP62	3.03286129083485e-07
NUP35	3.0327183547899e-07
GLI2	3.02996131262181e-07
LILRA1	3.02615002454008e-07
ICAM3	3.02285978827684e-07
UBA7	3.02272111121791e-07
BAX	3.02170572480486e-07
HSPA12B	3.02083623678753e-07
HSD11B1	3.02055433940383e-07
TPM2	3.01303324022761e-07
SFRP4	3.01203703192328e-07
SAMD9L	3.01191513819032e-07
KLF11	3.00775450724304e-07
MAP3K14	3.00555478045873e-07
CFTR	2.99932526684737e-07
GNG3	2.99532720920711e-07
ABCC9	2.99340657071955e-07
AP3B1	2.98867506658876e-07
CTSB	2.98626141091045e-07
MMP12	2.98142562441994e-07
RUVBL2	2.9813114181293e-07
TRPC3	2.98083388316413e-07
GDI1	2.97928199469976e-07
CNST	2.97770863032039e-07
KIF23	2.97453566217683e-07
PTGS2	2.97337654989937e-07
ADAM17	2.9714826319942e-07
SSTR1	2.97067236783881e-07
PXDN	2.97063962511389e-07
SLC16A1	2.96779570195143e-07
PTGDR	2.96682359033014e-07
AKAP9	2.96635584823549e-07
SDCBP	2.96552166260482e-07
WFDC1	2.96460995369717e-07
PALB2	2.96353324543128e-07
BTRC	2.96232020161396e-07
KLF6	2.95725251890992e-07
HSPA14	2.95624116987519e-07
SPATA13	2.95209171801374e-07
S100A12	2.9502250675931e-07
HARS	2.94705401361869e-07
CAV3	2.93702082576819e-07
SIRPG	2.93558136346689e-07
ID1	2.92786664368685e-07
FGFRL1	2.92775265709557e-07
CAMK2A	2.92749838934543e-07
FKBP4	2.92422157895999e-07
NSF	2.92083720040839e-07
LMO4	2.91856154591136e-07
HTR6	2.91792252891785e-07
RGS5	2.91735952568715e-07
RGL2	2.91719280615283e-07
USP7	2.91713223665703e-07
NELFCD	2.91356339310351e-07
CX3CR1	2.91179639409662e-07
NCAM1	2.90772529714476e-07
MCM2	2.90683528814229e-07
HES1	2.90594596112293e-07
NDC80	2.89914320082764e-07
WWOX	2.89880424643492e-07
MAP4K3	2.8986023495459e-07
VASP	2.89576282453256e-07
MAP3K11	2.89248729978918e-07
PFKFB1	2.89217568863595e-07
NEDD4L	2.88662877119073e-07
PTPRH	2.88635181872373e-07
BANK1	2.88531299377311e-07
ACTC1	2.88315661814807e-07
POLR1A	2.8820305360897e-07
CYBA	2.87965237611169e-07
